PaperId,AuthorId,AuthorSequenceNumber
W3034016318,1046,middle
W3034016318,1047,middle
W3034016318,1048,middle
W3034016318,1049,middle
W3034016318,1050,middle
W3034016318,1051,middle
W3034016318,1052,middle
W3034016318,1053,middle
W3034016318,1054,middle
W3034016318,1055,middle
W3034016318,1056,middle
W3034016318,1057,middle
W3034016318,1058,middle
W3034016318,1059,middle
W3034016318,1060,last
W3119858919,376,first
W3119858919,375,last
W3084879098,362,first
W3084879098,359,middle
W3084879098,361,middle
W3084879098,357,middle
W3084879098,679,middle
W3084879098,358,middle
W3084879098,1061,middle
W3084879098,1062,middle
W3084879098,1063,middle
W3084879098,1064,middle
W3084879098,678,middle
W3084879098,1065,middle
W3084879098,1066,middle
W3084879098,363,middle
W3084879098,360,middle
W3084879098,1067,middle
W3084879098,369,middle
W3084879098,1068,middle
W3084879098,372,middle
W3084879098,371,middle
W3084879098,686,middle
W3084879098,374,middle
W3084879098,376,middle
W3084879098,375,last
W4367310920,1069,first
W4367310920,1070,middle
W4367310920,1071,middle
W4367310920,1072,middle
W4367310920,1073,middle
W4367310920,1074,middle
W4367310920,1075,middle
W4367310920,1076,middle
W4367310920,1077,middle
W4367310920,1078,middle
W4367310920,374,last
W4401211033,1079,first
W4401211033,1080,middle
W4401211033,1081,middle
W4401211033,144,middle
W4401211033,149,middle
W4401211033,1082,middle
W4401211033,1083,middle
W4401211033,1084,middle
W4401211033,1085,middle
W4401211033,1086,middle
W4401211033,1087,middle
W4401211033,1088,middle
W4401211033,1089,middle
W4401211033,1090,middle
W4401211033,77,middle
W4401211033,78,middle
W4401211033,79,middle
W4401211033,1091,middle
W4401211033,182,middle
W4401211033,1092,middle
W4401211033,83,middle
W4401211033,1093,middle
W4401211033,84,middle
W4401211033,85,middle
W4401211033,1094,middle
W4401211033,87,middle
W4401211033,88,middle
W4401211033,89,middle
W4401211033,91,middle
W4401211033,1095,middle
W4401211033,93,middle
W4401211033,1096,middle
W4401211033,1097,middle
W4401211033,96,middle
W4401211033,1098,middle
W4401211033,1099,middle
W4401211033,72,middle
W4401211033,99,middle
W4401211033,100,middle
W4401211033,1100,middle
W4401211033,1101,middle
W4401211033,1102,middle
W4401211033,102,middle
W4401211033,103,middle
W4401211033,104,middle
W4401211033,1103,middle
W4401211033,1104,middle
W4401211033,1105,middle
W4401211033,107,middle
W4401211033,108,middle
W4401211033,109,middle
W4401211033,110,middle
W4401211033,111,middle
W4401211033,112,middle
W4401211033,114,middle
W4401211033,1106,middle
W4401211033,115,middle
W4401211033,116,middle
W4401211033,1107,middle
W4401211033,118,middle
W4401211033,1108,middle
W4401211033,120,middle
W4401211033,1109,middle
W4401211033,122,middle
W4401211033,1110,middle
W4401211033,124,middle
W4401211033,1111,middle
W4401211033,126,middle
W4401211033,1112,middle
W4401211033,127,middle
W4401211033,128,middle
W4401211033,129,middle
W4401211033,130,middle
W4401211033,1113,middle
W4401211033,131,middle
W4401211033,132,middle
W4401211033,133,middle
W4401211033,134,middle
W4401211033,135,middle
W4401211033,136,middle
W4401211033,137,middle
W4401211033,138,middle
W4401211033,139,middle
W4401211033,1114,middle
W4401211033,142,middle
W4401211033,143,middle
W4401211033,1115,middle
W4401211033,146,middle
W4401211033,147,middle
W4401211033,148,middle
W4401211033,150,middle
W4401211033,151,middle
W4401211033,1116,middle
W4401211033,153,middle
W4401211033,1117,middle
W4401211033,155,middle
W4401211033,156,middle
W4401211033,157,middle
W4401211033,206,middle
W4401211033,159,middle
W4220838968,1118,first
W4220838968,1119,middle
W4220838968,1120,middle
W4220838968,1121,middle
W4220838968,1122,middle
W4220838968,1123,middle
W4220838968,1124,middle
W4220838968,1125,middle
W4220838968,1126,middle
W4220838968,1127,middle
W4220838968,1128,middle
W4220838968,1129,middle
W4220838968,1130,middle
W4220838968,1131,middle
W4220838968,1132,middle
W4220838968,1133,middle
W4220838968,1134,middle
W4220838968,1135,middle
W4220838968,1136,middle
W4220838968,1137,middle
W4220838968,1138,middle
W4220838968,1139,middle
W4220838968,1140,middle
W4220838968,1141,middle
W4220838968,1142,middle
W4220838968,1143,middle
W4220838968,1144,middle
W4220838968,1145,middle
W4220838968,1146,middle
W4220838968,1147,middle
W4220838968,1148,middle
W4220838968,1149,middle
W4220838968,1150,middle
W4220838968,1151,middle
W4220838968,1152,middle
W4220838968,1153,middle
W4220838968,1154,middle
W4220838968,1155,middle
W4220838968,1156,middle
W4220838968,1157,middle
W4220838968,1158,middle
W4220838968,1159,middle
W4220838968,1160,middle
W4220838968,1161,middle
W4220838968,1162,last
W3030573714,1163,first
W3030573714,1164,middle
W3030573714,1165,middle
W3030573714,1166,middle
W3030573714,1167,middle
W3030573714,1168,middle
W3030573714,1169,middle
W3030573714,1170,middle
W3030573714,1171,middle
W3030573714,1172,middle
W3030573714,1173,middle
W3030573714,1174,middle
W3030573714,1175,middle
W3030573714,1176,middle
W3030573714,1177,middle
W3030573714,1178,middle
W3030573714,1179,middle
W3030573714,1180,middle
W3030573714,1181,middle
W3030573714,1182,middle
W3030573714,1183,middle
W3030573714,1184,middle
W3030573714,1185,middle
W3030573714,1186,middle
W3030573714,1187,middle
W3030573714,1188,middle
W3030573714,1189,middle
W3030573714,1190,middle
W3030573714,1191,middle
W3030573714,1192,middle
W3030573714,1193,middle
W3030573714,1194,middle
W3030573714,1195,middle
W3030573714,1196,middle
W3030573714,1197,middle
W3030573714,1198,middle
W3030573714,1199,middle
W3030573714,1200,middle
W3030573714,1201,middle
W3030573714,1202,middle
W3030573714,1203,middle
W3030573714,1204,middle
W3030573714,1205,middle
W3030573714,1206,middle
W3030573714,1207,middle
W3030573714,1208,middle
W3030573714,1209,middle
W3030573714,1210,middle
W3030573714,1211,middle
W3030573714,1212,middle
W3030573714,1213,middle
W3030573714,1214,middle
W3030573714,1215,middle
W3030573714,1216,middle
W3030573714,1217,middle
W3030573714,1218,middle
W3030573714,1219,middle
W3030573714,1220,middle
W3030573714,1221,middle
W3030573714,1222,middle
W3030573714,1223,middle
W3030573714,1224,middle
W3030573714,1225,middle
W3030573714,1226,middle
W3030573714,1227,middle
W3030573714,1228,middle
W3030573714,1229,middle
W3030573714,1230,middle
W3030573714,1231,middle
W3030573714,1232,middle
W3030573714,1233,middle
W3030573714,1234,middle
W3030573714,1235,middle
W3030573714,1236,middle
W3030573714,1237,middle
W3030573714,1238,middle
W3030573714,1239,middle
W3030573714,1240,middle
W3030573714,1241,middle
W3030573714,1242,middle
W3030573714,1243,middle
W3030573714,1244,middle
W3030573714,1245,middle
W3030573714,535,middle
W3030573714,1246,middle
W3030573714,1247,middle
W3030573714,1248,middle
W3030573714,1249,middle
W3030573714,1250,middle
W3030573714,1251,middle
W3030573714,1252,middle
W3030573714,1253,middle
W3030573714,1254,middle
W3030573714,1255,middle
W3030573714,1256,middle
W3030573714,1257,middle
W3030573714,1258,middle
W3030573714,1259,middle
W3030573714,1260,middle
W3030573714,1261,middle
W4318923555,687,first
W4318923555,1262,middle
W4318923555,1263,middle
W4318923555,694,middle
W4318923555,1264,middle
W4318923555,1265,middle
W4318923555,1266,middle
W4318923555,720,last
W3216151710,989,first
W3216151710,1024,middle
W3216151710,993,middle
W3216151710,994,middle
W3216151710,995,middle
W3216151710,1005,middle
W3216151710,997,middle
W3216151710,1012,middle
W3216151710,1007,middle
W3216151710,1011,middle
W3216151710,998,middle
W3216151710,1014,middle
W3216151710,1009,middle
W3216151710,1267,middle
W3216151710,1002,middle
W3216151710,1015,middle
W3216151710,1003,middle
W3216151710,990,middle
W3216151710,1268,middle
W3216151710,1017,middle
W3216151710,996,middle
W3216151710,1006,middle
W3216151710,1019,middle
W3216151710,1021,middle
W3216151710,1010,middle
W3216151710,1269,middle
W3216151710,1270,middle
W3216151710,1271,middle
W3216151710,1018,middle
W3216151710,1272,middle
W3216151710,1273,middle
W3216151710,1020,middle
W3216151710,1013,middle
W3216151710,1000,middle
W3216151710,1022,middle
W3216151710,1023,middle
W3216151710,1004,middle
W3216151710,1274,last
W3092621662,1275,first
W3092621662,1276,middle
W3092621662,1277,middle
W3092621662,1278,middle
W3092621662,1279,middle
W3092621662,1280,middle
W3092621662,1281,middle
W3092621662,1282,middle
W3092621662,1283,middle
W3092621662,1284,middle
W3092621662,1285,middle
W3092621662,1286,middle
W3092621662,1287,middle
W3092621662,1288,middle
W3092621662,1289,middle
W3092621662,1290,middle
W3092621662,1291,middle
W3092621662,1292,middle
W3092621662,1293,middle
W3092621662,1294,middle
W3092621662,1295,middle
W3092621662,1296,middle
W3092621662,1297,middle
W3092621662,1298,middle
W3092621662,1299,middle
W3092621662,1300,middle
W3092621662,1301,middle
W3092621662,1302,middle
W3092621662,1303,middle
W3092621662,1304,middle
W3092621662,1305,middle
W3092621662,1306,middle
W3092621662,1307,middle
W3092621662,1308,middle
W3092621662,1309,middle
W3092621662,1310,middle
W3092621662,1311,middle
W3092621662,1312,middle
W3092621662,1313,middle
W3092621662,1314,middle
W3092621662,1315,middle
W3092621662,1316,middle
W3092621662,1317,middle
W3092621662,1318,middle
W3092621662,1319,middle
W3092621662,1320,middle
W3092621662,1321,middle
W3092621662,1322,middle
W3092621662,1323,middle
W3092621662,1324,middle
W3092621662,1325,middle
W3092621662,1326,middle
W3092621662,1327,middle
W3092621662,1328,middle
W3092621662,1329,middle
W3092621662,1330,middle
W3092621662,1331,last
W3117083078,1332,first
W3117083078,1333,middle
W3117083078,720,last
W3028960763,1334,first
W3028960763,1335,middle
W3028960763,1336,middle
W3028960763,1337,middle
W3028960763,1338,last
W3121407008,1339,first
W3121407008,1340,middle
W3121407008,1341,middle
W3121407008,1342,middle
W3121407008,1343,middle
W3121407008,1344,middle
W3121407008,1345,middle
W3121407008,1346,middle
W3121407008,1347,middle
W3121407008,1348,middle
W3121407008,1349,middle
W3121407008,1350,middle
W3121407008,1351,middle
W3121407008,1352,middle
W3121407008,1353,middle
W3121407008,1354,middle
W3121407008,1355,middle
W3121407008,1356,middle
W3121407008,1357,middle
W3121407008,1358,middle
W3121407008,1359,middle
W3121407008,1360,middle
W3121407008,1361,middle
W3121407008,1362,middle
W3121407008,1363,middle
W3121407008,1364,middle
W3121407008,1365,middle
W3121407008,1366,middle
W3121407008,1367,middle
W3121407008,1368,middle
W3121407008,1369,middle
W3121407008,1370,middle
W3121407008,1371,middle
W3121407008,1372,middle
W3121407008,1373,middle
W3121407008,1374,middle
W3121407008,1375,middle
W3121407008,1376,middle
W3121407008,1377,middle
W3121407008,1378,middle
W3121407008,1379,middle
W3121407008,1380,middle
W3121407008,1381,middle
W3121407008,1382,middle
W3121407008,1383,middle
W3121407008,1384,middle
W3121407008,1385,middle
W3121407008,1386,middle
W3121407008,1387,middle
W3121407008,1388,middle
W3121407008,1389,middle
W3121407008,1390,middle
W3121407008,1391,middle
W3121407008,1392,middle
W3121407008,1393,middle
W3121407008,1394,middle
W3121407008,1395,middle
W3121407008,1396,middle
W3121407008,1397,middle
W3121407008,1398,middle
W3121407008,1399,middle
W3121407008,1400,middle
W3121407008,1401,middle
W3121407008,1402,middle
W3121407008,1403,middle
W3121407008,1404,middle
W3121407008,1405,middle
W3121407008,1406,middle
W3121407008,1407,middle
W3121407008,1408,middle
W3121407008,1409,middle
W3121407008,1410,middle
W3121407008,1411,middle
W3121407008,1412,middle
W3121407008,1413,middle
W3121407008,1414,middle
W3121407008,1415,middle
W3121407008,1416,middle
W3121407008,1417,middle
W3121407008,1418,middle
W3121407008,1419,middle
W3121407008,1420,middle
W3121407008,1421,middle
W3121407008,1422,middle
W3121407008,1423,middle
W3121407008,1424,middle
W3121407008,1425,middle
W3121407008,1426,middle
W3121407008,1427,middle
W3121407008,1428,middle
W3121407008,1429,middle
W3121407008,1430,middle
W3121407008,1431,middle
W3121407008,1432,middle
W3121407008,1433,middle
W3121407008,1434,middle
W3121407008,1435,middle
W3121407008,1436,middle
W3121407008,1437,middle
W3121407008,1438,middle
W3095484986,1439,first
W3095484986,1440,last
W4206799195,1441,first
W4206799195,1442,middle
W4206799195,1443,middle
W4206799195,1444,last
W3134887329,1445,first
W3134887329,1446,middle
W3134887329,1447,middle
W3134887329,1448,middle
W3134887329,1449,middle
W3134887329,1450,middle
W3134887329,1451,middle
W3134887329,1452,middle
W3134887329,1453,middle
W3134887329,1454,middle
W3134887329,1455,middle
W3134887329,1456,middle
W3134887329,1457,middle
W3134887329,1458,middle
W3134887329,1459,middle
W3134887329,1460,middle
W3134887329,1461,middle
W3134887329,1462,middle
W3134887329,1463,middle
W3134887329,1464,middle
W3134887329,1465,middle
W3134887329,1466,middle
W3134887329,1467,middle
W3134887329,1208,middle
W3134887329,1468,middle
W3134887329,1469,middle
W3134887329,1470,middle
W3134887329,1471,middle
W3134887329,1472,middle
W3134887329,1473,middle
W3134887329,1474,middle
W3134887329,1475,middle
W3134887329,1476,middle
W3134887329,1477,middle
W3134887329,1478,middle
W3134887329,1479,middle
W3134887329,1480,middle
W3134887329,1481,middle
W3134887329,1482,last
W3160163020,720,first
W3160163020,1483,middle
W3160163020,1484,last
W3010197652,1485,first
W3010197652,1486,middle
W3010197652,1487,middle
W3010197652,1488,middle
W3010197652,1489,middle
W3010197652,1490,middle
W3010197652,1491,middle
W3010197652,1492,middle
W3010197652,1493,middle
W3010197652,1494,middle
W3010197652,1495,middle
W3010197652,1496,middle
W3010197652,1497,middle
W3010197652,1498,middle
W3010197652,1499,middle
W3010197652,1500,middle
W3010197652,1501,middle
W3010197652,1502,middle
W3010197652,1503,middle
W3010197652,1504,middle
W3010197652,1505,middle
W3010197652,1506,middle
W3010197652,1507,middle
W3010197652,1508,middle
W3010197652,1509,middle
W3010197652,1510,middle
W3010197652,1511,middle
W3010197652,1512,middle
W3010197652,1513,middle
W3010197652,1514,middle
W3010197652,1515,middle
W3010197652,1516,middle
W3010197652,1517,middle
W3010197652,1518,middle
W3010197652,1519,last
W3013752275,1520,first
W3013752275,1521,middle
W3013752275,1522,middle
W3013752275,1523,middle
W3013752275,1524,middle
W3013752275,1525,middle
W3013752275,1526,middle
W3013752275,1527,middle
W3013752275,1528,middle
W3013752275,1529,middle
W3013752275,1530,middle
W3013752275,1531,middle
W3013752275,1532,middle
W3013752275,1533,middle
W3013752275,1534,last
W4308150510,1535,first
W4308150510,1536,middle
W4308150510,1537,middle
W4308150510,1538,middle
W4308150510,1539,middle
W4308150510,1540,middle
W4308150510,1541,middle
W4308150510,1542,middle
W4308150510,1543,middle
W4308150510,1544,middle
W4308150510,1545,middle
W4308150510,1546,middle
W4308150510,1547,middle
W4308150510,1548,middle
W4308150510,1549,middle
W4308150510,1550,middle
W4308150510,1551,middle
W4308150510,1552,middle
W4308150510,1553,middle
W4308150510,1554,middle
W4308150510,1555,middle
W4308150510,1556,middle
W4308150510,1557,middle
W4308150510,1558,middle
W4308150510,927,middle
W4308150510,1559,middle
W4308150510,1560,middle
W4308150510,929,middle
W4308150510,1561,middle
W4308150510,1562,middle
W4308150510,1563,middle
W4308150510,909,middle
W4308150510,1564,middle
W4308150510,1565,middle
W4308150510,1566,middle
W4308150510,1567,middle
W4308150510,1568,middle
W4308150510,1569,middle
W4308150510,1570,middle
W4308150510,1571,middle
W4308150510,1572,middle
W4308150510,1573,middle
W4308150510,1574,middle
W4308150510,1575,middle
W4308150510,1576,middle
W4308150510,1577,middle
W4308150510,1578,middle
W4308150510,1579,middle
W4308150510,1580,middle
W4308150510,1581,middle
W4308150510,944,middle
W4308150510,1582,middle
W4308150510,1583,middle
W4308150510,1584,middle
W4308150510,1585,middle
W4308150510,1586,middle
W4308150510,1587,middle
W4308150510,1588,middle
W4308150510,1589,middle
W4308150510,1590,middle
W4308150510,1591,middle
W4308150510,1592,middle
W4308150510,1593,middle
W4308150510,953,middle
W4308150510,1594,middle
W4308150510,1595,middle
W4308150510,1596,middle
W4308150510,1597,middle
W4308150510,1598,middle
W4308150510,1599,middle
